id;kode_provinsi;nama_provinsi;kode_kabupaten_kota;kode_kecamatan;kode_kelurahan_desa;nama_kelurahan_desa;koperasi;no badan hukum;tanggal badan hukum;email;website;aktif;ketua;bentuk koperasi;jenis koperasi;kelompok koperasi;sektor usaha;klasifikasi;kesehatan;anggota pria;anggota wanita;tahun ind usaha;tahun
815;15;JAMBI;1503;150310;1503102002;LUBUK RESAM;Koperasi Sawit Jaya Bersama;"98/BH/IV.1/2009						";16/03/2009;-;-;TRUE;"MADRUI			";Primer Kabupaten/Kota;Produsen;Kop. Perkebunan;JASA LAINNYA;-;-;0;0;-;2023
816;15;JAMBI;1503;150310;-;-;Koperasi Sawit Bina Tani;03/BH/VI.1/I/2009;16/01/2009;-;-;TRUE;ZUL AMRU;Primer Kabupaten/Kota;Produsen;Kop. Perkebunan;JASA LAINNYA;-;-;0;0;-;2023
817;15;JAMBI;1503;150310;1503102003;TELUKRENDAH;Koperasi Teluk Rendah Mandiri;52/BH/VI.1/XI/2011;05/12/2011;-;-;TRUE;;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
818;15;JAMBI;1503;150310;1503102004;TELUKTIGO;Koperasi Karyawan Agro Permata Sejahtera;60/BH/VI.1/V/2012;10/05/2012;-;-;TRUE;"SUKARDI			";Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
819;15;JAMBI;1503;150310;1503102001;KAMPUNG TUJUH;Koperasi Cermin Tujuh Pamuncak;69/BH/VI.1/III/2013;28/03/2013;-;-;TRUE;;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
820;15;JAMBI;1503;150310;1503102006;PEMUNCAK;Koperasi Cahaya Pemuncak Keuripan;30/BH/IV.I/II/2010;16/02/2010;-;-;TRUE;IR. HIDAYAT;Primer Kabupaten/Kota;Produsen;Kop. Perkebunan;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
821;15;JAMBI;1503;150310;1503102004;TELUKTIGO;Koperasi Sawit Mandiri;62/BH/II/2006;27/02/2006;-;-;TRUE;DRS. TAUFIK;Primer Kabupaten/Kota;Konsumen;Kop. Perkebunan;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
822;15;JAMBI;1504;150401;1504011001;KEMBANG PASEBAN;Koperasi Kembang Paseban;500/BH/IX/96;23/09/1996;-;-;FALSE;;Primer Kabupaten/Kota;Produsen;Kop. Perkebunan;JASA LAINNYA;-;-;0;0;-;2023
823;15;JAMBI;1504;150401;1504012004;SENGKATI BARU;Koperasi Perk Mulya Lestari;2/BH/X/00;31/10/2000;-;-;FALSE;;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
824;15;JAMBI;1504;150401;-;-;Koperasi Al-Himatul Ulya;34/BH/VII/00;30/07/2000;-;-;FALSE;;Primer Kabupaten/Kota;Pemasaran;Kop. Pasar;PENYEDIAAN AKOMODASI DAN MAKAN MINUM;-;-;0;0;-;2023
825;15;JAMBI;1504;150401;1504012012;BUKIT HARAPAN;Koperasi Darusalam;26/BH/VII/00;12/07/2000;-;-;FALSE;;Primer Kabupaten/Kota;Konsumen;Koppontren;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
826;15;JAMBI;1504;150401;1504012004;SENGKATI BARU;Koperasi Karya Sengkati;15/BH/XI/01;05/11/2001;-;-;FALSE;;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
827;15;JAMBI;1504;150401;-;-;Koperasi Paseban Mandiri;10/BH/VI/01;05/06/2001;-;-;FALSE;;Primer Kabupaten/Kota;Produsen;Kop. Perkebunan;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
828;15;JAMBI;1504;150401;1504012002;SENGKATI KECIL;Koperasi Sari Makmur;16/BH/IV/99;22/04/1999;-;-;FALSE;;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
829;15;JAMBI;1504;150401;1504012004;SENGKATI BARU;Koperasi Sengkati Mandiri;13/BH/IX/01;07/09/2001;-;-;FALSE;;Primer Kabupaten/Kota;Produsen;Kop. Perkebunan;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
830;15;JAMBI;1504;150401;1504012007;BENTENG RENDAH;Koperasi Setia Makmur;8/BH/VI01;30/05/2001;-;-;FALSE;;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
831;15;JAMBI;1504;150401;1504011001;KEMBANG PASEBAN;Koperasi Pegawai Negeri Hakatra;665/BH/XV;03/09/1985;-;-;FALSE;;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
832;15;JAMBI;1504;150401;1504012018;SENGKATI MUDO;Koperasi Rizki Alam Bersamo;006444/BH/M.KUKM.2/XII/2017;06/12/2017;-;-;FALSE;;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
833;15;JAMBI;1504;150401;1504012007;BENTENG RENDAH;KOPERASI PERKEBUNAN TUNAS HARAPAN JAYA;518/05/BH/DPPK/05;17/03/2005;-;-;FALSE;;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
834;15;JAMBI;1504;150401;1504012012;BUKIT HARAPAN;KOPERASI UNIT DESA SUMBER REZEKI;1047/BH/XV;01/07/1993;-;-;TRUE;MAHMUD;Primer Kabupaten/Kota;Produsen;KUD;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
835;15;JAMBI;1504;150401;1504011001;KEMBANG PASEBAN;Koperasi Berkah Sukses Ardhatun;005468/BH/M.KUKM.2/X/2017;02/10/2017;-;-;TRUE;;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
836;15;JAMBI;1504;150401;1504011001;KEMBANG PASEBAN;KOPERASI JASA SINAR MERSAM ABADI;AHU-0004279.AH.01.26.TAHUN 2020;20/07/2020;-;-;TRUE;;Primer Kabupaten/Kota;Jasa;Kop. Lainnya;PERTANIAN BIJI-BIJIAN PENGHASIL MINYAK MAKAN;-;-;0;0;-;2023
837;15;JAMBI;1504;150401;1504011001;KEMBANG PASEBAN;KOPERASI MEKAR SAKTI PASEBAN;518/02/BH/DPPK/2003;17/01/2003;-;-;FALSE;;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
838;15;JAMBI;1504;150401;1504011001;KEMBANG PASEBAN;KOPERASI BERNAI ARO;02/BH/VI.5/2012;21/02/2012;-;-;FALSE;;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
839;15;JAMBI;1504;150401;1504011001;KEMBANG PASEBAN;KOPERASI SUNGAI PELUMPUNG;19 TAHUN  2015;02/01/2015;-;-;FALSE;;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
840;15;JAMBI;1504;150401;1504011001;KEMBANG PASEBAN;Koperasi Simpan Pinjam Mersam Mandiri;518/02/BH/DPPK;01/02/2005;-;-;TRUE;ILHAMUDIN.S.PDI;Primer Kabupaten/Kota;Simpan Pinjam;Kop. Simpan Pinjam;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
841;15;JAMBI;1504;150401;1504012006;MERSAM;Koperasi Mersam Kembang Tanjung;005306/BH/M.KUKM.2/IX/2017;18/09/2017;-;-;FALSE;;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
842;15;JAMBI;1504;150401;1504012006;MERSAM;KOPERASI KARYAWAN GATRA SEJAHTERA;31/BH/KWK.5/VII/95;14/08/1995;-;-;FALSE;;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
843;15;JAMBI;1504;150401;1504012006;MERSAM;KOPERASI JAYA BERSAMA;40/BH/KDK.51/XI/00;22/11/2000;-;-;TRUE;;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
844;15;JAMBI;1504;150401;1504012010;PEMATANG GADUNG;KOPERASI SIDO MAKMUR;01/BH/KDK.51/VII/99;24/06/1999;-;-;FALSE;;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
845;15;JAMBI;1504;150401;1504012010;PEMATANG GADUNG;KOPERASI PEGAWAI NEGERI KARYA BERSAMA;518/08/BH/DPPK;14/10/2003;-;-;FALSE;;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
846;15;JAMBI;1504;150401;1504012010;PEMATANG GADUNG;KOPERASI SUKSES MANDIRI;24/BH/VI.5/2010;03/05/2010;-;-;FALSE;;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
847;15;JAMBI;1504;150401;1503082001;RANTAU GEDANG;KOPERASI KONSUMEN BHAKTI BERSAMA TAPAH SARI;AHU-0007879.AH.01.26.TAHUN 2021;12/01/2021;-;-;TRUE;BUSTAMI M;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;PERDAGANGAN BESAR ATAS DASAR BALAS JASA (FEE) ATAU KONTRAK;-;-;0;0;-;2023
848;15;JAMBI;1504;150401;1503082001;RANTAU GEDANG;KOPERASI PRODUSEN MITRA USAHA REZEKI;AHU-0006532.AH.01.29.TAHUN 2022;08/12/2022;-;-;TRUE;IRHAMUL MAHMUDI;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
849;15;JAMBI;1504;150401;1504012004;SENGKATI BARU;KOPERASI HIJAU TUMBUH LESTARI;001374/BH/M.KUKM.2/V/2016;27/05/2016;-;-;TRUE;TARMIZI;Primer Kabupaten/Kota;Produsen;Kop. Kehutanan;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
850;15;JAMBI;1504;150401;1504012004;SENGKATI BARU;KOPERASI ALAM TUMBUH HIJAU;001375/BH/M.KUKM.2/V/2016;27/05/2016;-;-;TRUE;NAZRI CHUSNI;Primer Kabupaten/Kota;Produsen;Kop. Kehutanan;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
851;15;JAMBI;1504;150401;1504012004;SENGKATI BARU;KOPERASI RIMBO KARIMAH PERMAI;001379/BH/M.KUKM.2/V/2016;30/05/2016;rimbokarimahpermai@gmail.com;-;TRUE;MUHAMMAD YUSUP;Primer Kabupaten/Kota;Produsen;Kop. Kehutanan;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
852;15;JAMBI;1504;150401;1504012004;SENGKATI BARU;KOPERASI PEKERJA HARIAN;518/04/BH/DPPK/2003;05/03/2003;-;-;FALSE;;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
853;15;JAMBI;1504;150401;1504012004;SENGKATI BARU;KOPERASI ALAM SUMBER SEJAHTERA;001368/BH/M.KUKM.2/V/2016;26/05/2016;alamsumbersejahtera@gmail.com;-;TRUE;PURNADI;Primer Kabupaten/Kota;Produsen;Kop. Perkebunan;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
854;15;JAMBI;1504;150401;1504012004;SENGKATI BARU;Koperasi Pajar Hutan Kehidupan;003870/BH/M.KUKM.2/IV/2017;09/04/2017;-;-;TRUE;HENDRIANTO;Primer Kabupaten/Kota;Produsen;Kop. Pertanian;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
855;15;JAMBI;1504;150401;1504012002;SENGKATI KECIL;KOPERASI BUNGA PAYUNG SENGKATI;01/BH/VI.5/07;07/05/2007;-;-;FALSE;;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
856;15;JAMBI;1504;150401;1504012002;SENGKATI KECIL;Koperasi Sejahtera Mandiri;03/BH/KWK.5/I/99;01/09/1999;-;-;TRUE;ROMZI;Primer Kabupaten/Kota;Pemasaran;Kop. Serba Usaha;JASA LAINNYA;-;-;192;13;-;2023
857;15;JAMBI;1504;150401;1504012002;SENGKATI KECIL;KOPERASI PEMASARAN SINAR MULYA TANI;AHU-0016856.AH.01.26.TAHUN 2022;28/03/2022;-;-;TRUE;SUDARSO;Primer Kabupaten/Kota;Pemasaran;Kop. Lainnya;PERTANIAN PADI HIBRIDA;-;-;0;0;-;2023
858;15;JAMBI;1504;150401;1504012016;SIMPANG RANTAU GEDANG;KOPERASI DUO SEPAKAT;545. TAHUN 2014;11/11/2014;bungo_ars@yahoo.go.id;-;TRUE;M. TARMIZI AB;Primer Kabupaten/Kota;Produsen;Kop. Pertanian;PERTANIAN, KEHUTANAN DAN PERIKANAN;Cukup Berkualitas (CB);Sehat;61;0;2021;2023
859;15;JAMBI;1504;150401;1504012016;SIMPANG RANTAU GEDANG;KOPERASI ADIDAYA SEJAHTERA;487 TAHUN 2015;07/09/2015;-;-;FALSE;;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
860;15;JAMBI;1504;150401;1504012008;SUNGAI PUAR;Koperasi Puar Jaya;"518/06/BH/DPPK						";14/05/2014;-;-;FALSE;;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
861;15;JAMBI;1504;150401;1504012008;SUNGAI PUAR;KOPERASI JASA SUNGAI PUAR MANDIRI;AHU-0001054.AH.01.26.TAHUN 2019;11/12/2019;-;-;TRUE;ANDRI FEBRIANDI.S.SOS;Primer Kabupaten/Kota;Jasa;Kop. Tenaga Kerja Bongkar Muat (TKBM);PERTANIAN BIJI-BIJIAN PENGHASIL MINYAK MAKAN;Cukup Berkualitas (CB);Cukup Sehat;43;23;2020;2023
862;15;JAMBI;1504;150401;1504012008;SUNGAI PUAR;KOPERASI DANGLO MANDIRI;289 tahun 2015;24/04/2015;-;-;FALSE;;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
863;15;JAMBI;1504;150401;1504012013;BELANTI JAYA;KOPERASI PRODUSEN MAKMUR;02/BH/KWK.5/1/99;09/01/1999;-;-;TRUE;BUSTAMAM;Primer Kabupaten/Kota;Produsen;Kop. Simpan Pinjam dan Pembiayaan Syariah;PERDAGANGAN BESAR BUAH YANG MENGANDUNG MINYAK;-;-;70;10;2021;2023
864;15;JAMBI;1504;150401;1504012013;BELANTI JAYA;KOPERASI PRODUSEN BELIDO JAYA PERMAI;AHU-0000040.AH.01.29.TAHUN 2023;06/01/2023;-;-;TRUE;SYAMSUDIN;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
865;15;JAMBI;1504;150401;1504012008;SUNGAI PUAR;KOPERASI JASA HARAPAN TANJUNG PUTRA;AHU-0001844.AH.01.26.TAHUN 2020;23/01/2020;-;-;TRUE;JAINURI;Primer Kabupaten/Kota;Jasa;Kop. Tenaga Kerja Bongkar Muat (TKBM);PERTANIAN BIJI-BIJIAN PENGHASIL MINYAK MAKAN;Cukup Berkualitas (CB);Cukup Sehat;35;2;2020;2023
866;15;JAMBI;1504;150406;1501192014;KAMPUNG BARU;Koperasi Aur Baru;530/BH/IX/96;28/09/1996;-;-;FALSE;;Primer Kabupaten/Kota;Produsen;Kop. Pertanian;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
867;15;JAMBI;1504;150406;1504062001;BATU SAWAR;Koperasi Citra Batu Sawar Permai;12/BH/IV/00;05/04/2000;-;-;TRUE;;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
868;15;JAMBI;1504;150406;1504062002;PENINJAUAN;Koperasi Kita Jaya Bersama;15/BH/VII/99;30/07/1999;-;-;FALSE;;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
869;15;JAMBI;1504;150406;1504062002;PENINJAUAN;Koperasi Perk Keramat Darah Putih;7/BH/V/01;30/05/2001;-;-;FALSE;;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
870;15;JAMBI;1504;150406;1504062012;SUNGAI RUAN ULU;Koperasi Perk Mandiri;29/BH/VIII/00;02/08/2000;-;-;FALSE;;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
871;15;JAMBI;1504;150406;1504062012;SUNGAI RUAN ULU;Koperasi Ruan Putra Anak Dalam;24/BH/IX/99;20/09/1999;-;-;FALSE;;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
872;15;JAMBI;1504;150406;1504062013;SUNGAI RUAN ILIR;Koperasi SAD;31/BH/IX/00;21/09/2000;-;-;FALSE;;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
873;15;JAMBI;1504;150406;1504062007;BULUH KASAB;Koperasi Sri Tanjung;35/BH/IX/00;30/09/2000;-;-;FALSE;;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
874;15;JAMBI;1504;150406;1504061014;SIMPANG S RENGAS;Koperasi Maro Sebo Ulu;331/BH/VII/96;02/07/1996;-;-;FALSE;;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
875;15;JAMBI;1504;150406;1504062006;KEMBANG SERI;Koperasi Unit Desa Sri Harapan;518/07/BH/XII/DPPK;27/12/2002;-;-;FALSE;;Primer Kabupaten/Kota;Produsen;KUD;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
876;15;JAMBI;1504;150406;1501022005;TEBING TINGGI;Koperasi Bina Bersama;06/BH/VI.5/2008;16/05/2008;-;-;FALSE;;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
877;15;JAMBI;1504;150406;1502021013;PEMATANG KANDIS;Koperasi Syariah Al Muhajaadah;518/57/BH/KOPERINDAG/VI/2008;04/06/2008;-;-;FALSE;;Primer Kabupaten/Kota;Simpan Pinjam;Kop. Simpan Pinjam dan Pembiayaan Syariah;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
878;15;JAMBI;1504;150406;1504062011;SUNGAI LINGKAR;Koperasi Rimba Raya;07/BH/VI.5/2008;02/06/2008;-;-;FALSE;;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
879;15;JAMBI;1504;150406;1504062006;KEMBANG SERI;Koperasi Lateksi Mandiri Jaya;27/BH/VI.5/2010;24/04/2010;-;-;FALSE;;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
880;15;JAMBI;1504;150406;1504062017;KEMBANG SERI BARU;Koperasi Perkebunan Horas Brother;"26/BH/VI.5/2010						";03/05/2010;-;-;TRUE;;Primer Kabupaten/Kota;Produsen;Kop. Perkebunan;JASA LAINNYA;-;-;0;0;-;2023
881;15;JAMBI;1504;150406;1504062007;BULUH KASAB;Koperasi Buluh Kasab Makmur;002398/BH/M.KUKM.2/X/2016;24/10/2016;-;-;FALSE;;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
882;15;JAMBI;1504;150406;1504062003;TELUK LEBAN;Koperasi Karyawan Batanghari Sejahtera;003508/BH/M.KUKM.2/II/2017;24/02/2017;-;-;FALSE;;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
883;15;JAMBI;1504;150406;1501022005;TEBING TINGGI;Koperasi Sinar Harapan Baru;003656/BH/M.KUKM.2/III/2017;17/03/2017;-;-;FALSE;;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
884;15;JAMBI;1504;150406;1504061014;SIMPANG S RENGAS;Koperasi Suka Jadi Sejahtera;003791/BH/M.KUKM.2/IV/2017;04/04/2017;-;-;FALSE;;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
885;15;JAMBI;1504;150406;1501192014;KAMPUNG BARU;KOPERASI TRI MULYA BERSAMA;26/BH/VI.5/2010;03/05/2010;-;-;TRUE;;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
886;15;JAMBI;1504;150406;1504062006;KEMBANG SERI;Koperasi Tangkit Jaya Sejahtera;005661/BH/M.KUKM.2/X/2017;13/10/2017;-;-;FALSE;;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
887;15;JAMBI;1504;150406;1504062006;KEMBANG SERI;KOPERASI RUKUN SEJAHTERA;546 TAHUN 2014;11/04/2014;-;-;FALSE;;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
888;15;JAMBI;1504;150406;1504062010;PADANG KELAPO;KOPERASI KELAPO MANDIRI;20/BH/VI.5/2009;26/11/2009;-;-;TRUE;ISHAK JUARSYAH;Primer Kabupaten/Kota;Produsen;Kop. Perkebunan;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
889;15;JAMBI;1504;150406;1504062010;PADANG KELAPO;KOPERASI PRODUSEN BERUMBUNG BANDUNG TIGO;AHU-0000466.AH.01.29.TAHUN 2022;12/04/2022;-;-;TRUE;USMAN;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
890;15;JAMBI;1504;150406;-;-;KOPERASI LUBUK INTAN;"07/Perindagkop/V/01		";30/05/2001;lubukintan9@gmail.com;-;TRUE;NANI;Primer Kabupaten/Kota;Produsen;Kop. Perkebunan;PERTANIAN, KEHUTANAN DAN PERIKANAN;Berkualitas (B);Sehat;400;128;2021;2023
891;15;JAMBI;1504;150406;1504062002;PENINJAUAN;KOPERASI PRODUSEN BAITUL MAHMUDAH DARDA;AHU-0010023.AH.01.26.TAHUN 2021;27/04/2021;-;-;TRUE;IDI AMIN DONGORAN, S.AG;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;PERTANIAN BIJI-BIJIAN PENGHASIL MINYAK MAKAN;-;-;0;0;-;2023
892;15;JAMBI;1504;150406;1504062005;RENGAS IX;KOPERASI SUNGAI AUR INDAH;03/BH/VI.5/07;20/08/2007;-;-;FALSE;;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
893;15;JAMBI;1504;150406;1504061014;SIMPANG S RENGAS;KOPERASI RENGAS MANDIRI;14/BH/VI.5/08;05/12/2008;-;-;FALSE;;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
894;15;JAMBI;1504;150406;1504061014;SIMPANG S RENGAS;KOPERASI PRODUSEN EMPAT PILAR PUTRA;02/BH/VI.5/2014;18/03/2014;jais32442@gmail.com;-;TRUE;JUNAIDI;Primer Kabupaten/Kota;Produsen;Kop. Perkebunan;JASA LAINNYA;Cukup Berkualitas (CB);Cukup Sehat;49;23;2021;2023
895;15;JAMBI;1504;150406;1504061014;SIMPANG S RENGAS;KOPERASI PRODUSEN RENGAS JAYA SEJAHTERA;AHU-0005387.AH.01.29.TAHUN 2022;10/10/2022;-;-;TRUE;MUS MULYADI;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
896;15;JAMBI;1504;150406;1504062011;SUNGAI LINGKAR;KOPERASI TUMENGGUNG HAKIM;385  Tahun 2015;15/06/2015;-;-;TRUE;;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
897;15;JAMBI;1504;150406;1504062011;SUNGAI LINGKAR;KOPERASI RADEN INTAN LESTARI;300 TAHUN 2015;24/04/2015;-;-;FALSE;;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
898;15;JAMBI;1504;150406;1504062011;SUNGAI LINGKAR;KOPERASI PRODUSEN TEMENGGUNG SUKO BARAJO;AHU-0003568.AH.01.29.TAHUN 2022;05/07/2022;-;-;TRUE;UNTUNG ABDULLAH;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
899;15;JAMBI;1504;150406;1504062012;SUNGAI RUAN ULU;Koperasi Ruan Putra Jaya;005297/BH/M.KUKM.2/IX/2017;18/09/2017;-;-;FALSE;;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
900;15;JAMBI;1504;150406;1501022005;TEBING TINGGI;KOPERASI TEBING INDAH;518/01/BH/DPPK/2004;30/04/2004;-;-;FALSE;;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
901;15;JAMBI;1504;150406;1501022005;TEBING TINGGI;KOPERASI SERUMPUN TANI;13/BH/VI.5/08;25/09/2008;-;-;FALSE;;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
902;15;JAMBI;1504;150406;1501022005;TEBING TINGGI;KOPERASI KARTIKO MUKTI;18/BH/VI.5/2010;21/07/2010;-;-;FALSE;;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
903;15;JAMBI;1504;150406;1501022005;TEBING TINGGI;Koperasi BMT Marsudi Mulya UPT;31/BH/VI.5/VI.5/2010;22/12/2010;-;-;FALSE;;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
904;15;JAMBI;1504;150406;1504062003;TELUK LEBAN;Koperasi Bangun Mitra;39/BH/KDK.51/XI/1999;15/11/1999;-;-;FALSE;;Primer Kabupaten/Kota;Produsen;Kop. Pertanian;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
905;15;JAMBI;1504;150406;1504062003;TELUK LEBAN;Koperasi Leban Rindang Sakti;05/BH/VI.5/2008;31/03/2008;-;-;TRUE;SYARGAWI ISMAIL;Primer Kabupaten/Kota;Konsumen;Kop. Perkebunan;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
906;15;JAMBI;1504;150404;1504041012;MUARA JANGGA;Koperasi Agung;96/BH/III/96;22/03/1996;-;-;FALSE;;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
907;15;JAMBI;1504;150404;1504042001;JELUTIH;Koperasi Unit Desa Harapan Sejahtera;27/BH/KWK.5/IX/1999;27/09/1999;-;-;FALSE;;Primer Kabupaten/Kota;Produsen;KUD;PENYEDIAAN AKOMODASI DAN MAKAN MINUM;-;-;0;0;-;2023
